id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
syn_ne_dp_literal_minus_rendering_policy_0613,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0614,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0615,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0616,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0617,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0618,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0619,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0620,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0621,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0622,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0623,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0624,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0625,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0626,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0627,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0628,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_rendering_policy_0629,sft_train,numeric_equation,decision_point_literal_minus_rendering_policy,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0630,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0631,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0632,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0633,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0634,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0635,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0636,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0637,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0638,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0639,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0640,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0641,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0642,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0643,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0644,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0645,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0646,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0647,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0648,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0649,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0650,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0651,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0652,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0653,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0654,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0655,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0656,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0657,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0658,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0659,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0660,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0661,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0662,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0663,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0664,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0665,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0666,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0667,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0668,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0669,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0670,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0671,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0672,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0673,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0674,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0675,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0676,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0677,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0678,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0679,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0680,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0681,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0682,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0683,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0684,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0685,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0686,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0687,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0688,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_literal_minus_opposite_sign_continuation_0689,sft_train,numeric_equation,decision_point_literal_minus_opposite_sign_continuation,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0690,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0691,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0692,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0693,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0694,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0695,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0696,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0697,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0698,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0699,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0700,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0701,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0702,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0703,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0704,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0705,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0706,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0707,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0708,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0709,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0710,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0711,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0712,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0713,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0714,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0715,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0716,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0717,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0718,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0719,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0720,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0721,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0722,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0723,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0724,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0725,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0726,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0727,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0728,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0729,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0730,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0731,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0732,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0733,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0734,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0735,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0736,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0737,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0738,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0739,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0740,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0741,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0742,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0743,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0744,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0745,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0746,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0747,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0748,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0749,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0750,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0751,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0752,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0753,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0754,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0755,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0756,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0757,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0758,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0759,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0760,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0761,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0762,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0763,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0764,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0765,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0766,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0767,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0768,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0769,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0770,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0771,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0772,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0773,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0774,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0775,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0776,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0777,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0778,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0779,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0780,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0781,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0782,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0783,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0784,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
