id,category,split
52a052a0,Bit Manipulation,grpo_train
52a8b3fe,Numeral System,grpo_train
52d3dfa9,Text Cipher,grpo_train
5303f9a4,Text Cipher,grpo_train
531f3777,Unit Conversion,grpo_train
53988f17,Numeral System,grpo_train
53db9c58,Unit Conversion,grpo_train
5438b782,Unit Conversion,grpo_train
543af90d,Gravity,grpo_train
54dbab41,Transformation Rules,grpo_train
550bb9ef,Text Cipher,grpo_train
5541d35c,Transformation Rules,grpo_train
556ee87d,Text Cipher,grpo_train
55dda56c,Unit Conversion,grpo_train
55dfe758,Bit Manipulation,grpo_train
55e5d36e,Numeral System,grpo_train
55f5e590,Bit Manipulation,grpo_train
563d22ab,Bit Manipulation,grpo_train
56465998,Numeral System,grpo_train
5658dd8a,Text Cipher,grpo_train
56693c1b,Unit Conversion,grpo_train
56b1a67b,Bit Manipulation,grpo_train
56c59dfd,Transformation Rules,grpo_train
572053c7,Gravity,grpo_train
575b2f5d,Unit Conversion,grpo_train
575c848f,Numeral System,grpo_train
5787c3d0,Transformation Rules,grpo_train
57e45624,Numeral System,grpo_train
5857f1d0,Unit Conversion,grpo_train
588959d2,Text Cipher,grpo_train
58a73331,Text Cipher,grpo_train
58b650e5,Bit Manipulation,grpo_train
58eb55b2,Unit Conversion,grpo_train
59151643,Numeral System,grpo_train
59231084,Gravity,grpo_train
5940e438,Numeral System,grpo_train
5980dc48,Unit Conversion,grpo_train
599d3d6a,Unit Conversion,grpo_train
599f7c4f,Numeral System,grpo_train
59f9b417,Gravity,grpo_train
5a7c5b0a,Bit Manipulation,grpo_train
5aa83f14,Text Cipher,grpo_train
5aeb4ba5,Transformation Rules,grpo_train
5b1b10d3,Bit Manipulation,grpo_train
5b2c143d,Bit Manipulation,grpo_train
5b673564,Transformation Rules,grpo_train
5b8105fd,Text Cipher,grpo_train
5b90765a,Numeral System,grpo_train
5b9c7d54,Gravity,grpo_train
5bd26372,Bit Manipulation,grpo_train
5be1e8e0,Numeral System,grpo_train
5c73f8cc,Numeral System,grpo_train
5c7d8aed,Gravity,grpo_train
5ca3193a,Text Cipher,grpo_train
5cc25518,Text Cipher,grpo_train
5ce7c6b4,Transformation Rules,grpo_train
5cedf608,Bit Manipulation,grpo_train
5d060d45,Bit Manipulation,grpo_train
5d35ee2e,Transformation Rules,grpo_train
5d44a0b2,Transformation Rules,grpo_train
5da3df62,Gravity,grpo_train
5dc0aca5,Transformation Rules,grpo_train
5e0c542f,Transformation Rules,grpo_train
5e1a37b1,Text Cipher,grpo_train
5e5c4b8d,Unit Conversion,grpo_train
5e651751,Text Cipher,grpo_train
5e67b1a1,Transformation Rules,grpo_train
5ea6d59c,Gravity,grpo_train
5ec07eeb,Gravity,grpo_train
5ef0cc1c,Gravity,grpo_train
5ef42242,Text Cipher,grpo_train
5f0da536,Text Cipher,grpo_train
5f5803c5,Gravity,grpo_train
5f916bc9,Unit Conversion,grpo_train
5fe169fc,Gravity,grpo_train
5ff76302,Unit Conversion,grpo_train
60681fa4,Unit Conversion,grpo_train
608f45d3,Numeral System,grpo_train
60ed3f31,Transformation Rules,grpo_train
6114ce16,Unit Conversion,grpo_train
612a2966,Numeral System,grpo_train
615a02e6,Bit Manipulation,grpo_train
61620766,Numeral System,grpo_train
618c69cb,Gravity,grpo_train
6191619a,Unit Conversion,grpo_train
619e00cc,Gravity,grpo_train
621a9353,Text Cipher,grpo_train
62464c5a,Bit Manipulation,grpo_train
626a2762,Bit Manipulation,grpo_train
62ec34ac,Text Cipher,grpo_train
62fc1b1f,Gravity,grpo_train
63227af6,Bit Manipulation,grpo_train
636fe37f,Unit Conversion,grpo_train
63874dd5,Bit Manipulation,grpo_train
63d7346f,Numeral System,grpo_train
63f92216,Numeral System,grpo_train
640acd9c,Gravity,grpo_train
6440f7d7,Numeral System,grpo_train
6445da05,Unit Conversion,grpo_train
647e3c1b,Gravity,grpo_train
64b20c19,Bit Manipulation,grpo_train
64c494d5,Text Cipher,grpo_train
64d775e5,Transformation Rules,grpo_train
650243b1,Unit Conversion,grpo_train
6538c0b5,Unit Conversion,grpo_train
656e4cb0,Unit Conversion,grpo_train
65b13ba2,Transformation Rules,grpo_train
65ccc7a7,Unit Conversion,grpo_train
6606d605,Gravity,grpo_train
662ea669,Numeral System,grpo_train
665cc304,Unit Conversion,grpo_train
66659efb,Unit Conversion,grpo_train
6669ab89,Unit Conversion,grpo_train
66bd639f,Bit Manipulation,grpo_train
66c8c3df,Bit Manipulation,grpo_train
66df03f5,Gravity,grpo_train
6728c338,Bit Manipulation,grpo_train
673d0b1b,Text Cipher,grpo_train
67995540,Transformation Rules,grpo_train
67ff169c,Text Cipher,grpo_train
680b8642,Gravity,grpo_train
68450646,Gravity,grpo_train
6876804c,Gravity,grpo_train
68903918,Transformation Rules,grpo_train
689cea6b,Text Cipher,grpo_train
6929eb93,Numeral System,grpo_train
693432da,Transformation Rules,grpo_train
69621be9,Text Cipher,grpo_train
696f0641,Unit Conversion,grpo_train
696f7d7c,Numeral System,grpo_train
69fe4b0d,Transformation Rules,grpo_train
6af5220f,Numeral System,grpo_train
6b01cc50,Gravity,grpo_train
6b059c8e,Unit Conversion,grpo_train
6b63b010,Bit Manipulation,grpo_train
6b92d6bf,Numeral System,grpo_train
6bd59a1f,Transformation Rules,grpo_train
6bef21ca,Bit Manipulation,grpo_train
6c41978b,Bit Manipulation,grpo_train
6c56e99a,Bit Manipulation,grpo_train
6c6f1905,Gravity,grpo_train
6c7231ac,Transformation Rules,grpo_train
6cface63,Bit Manipulation,grpo_train
6d445f41,Unit Conversion,grpo_train
6dda26c0,Transformation Rules,grpo_train
6dec0181,Text Cipher,grpo_train
6e2f2d29,Text Cipher,grpo_train
6e80733d,Bit Manipulation,grpo_train
6f0b7840,Text Cipher,grpo_train
6fd6e409,Text Cipher,grpo_train
6fde02ef,Text Cipher,grpo_train
6ff5f86d,Numeral System,grpo_train
703aea25,Unit Conversion,grpo_train
7064acac,Bit Manipulation,grpo_train
7067f9b5,Numeral System,grpo_train
7086787e,Unit Conversion,grpo_train
70f08eac,Bit Manipulation,grpo_train
71236227,Unit Conversion,grpo_train
715e0259,Transformation Rules,grpo_train
71621827,Gravity,grpo_train
71a661f7,Bit Manipulation,grpo_train
71e6cae8,Bit Manipulation,grpo_train
7202052e,Numeral System,grpo_train
72336119,Transformation Rules,grpo_train
72ab36fc,Numeral System,grpo_train
72ae2707,Bit Manipulation,grpo_train
73539baa,Bit Manipulation,grpo_train
736ae137,Bit Manipulation,grpo_train
7382fefa,Text Cipher,grpo_train
73955ecf,Gravity,grpo_train
73b7e6d3,Unit Conversion,grpo_train
7418fc5e,Unit Conversion,grpo_train
74339109,Bit Manipulation,grpo_train
743c8952,Numeral System,grpo_train
75063f2e,Unit Conversion,grpo_train
750adc0c,Transformation Rules,grpo_train
75645166,Transformation Rules,grpo_train
7588365a,Gravity,grpo_train
765c19ab,Gravity,grpo_train
7660ac93,Transformation Rules,grpo_train
767174e8,Transformation Rules,grpo_train
76c613de,Text Cipher,grpo_train
76d2ee64,Transformation Rules,grpo_train
76f43fb5,Numeral System,grpo_train
76faca6d,Text Cipher,grpo_train
77365caf,Transformation Rules,grpo_train
77602e0f,Bit Manipulation,grpo_train
776baab6,Numeral System,grpo_train
778c5108,Unit Conversion,grpo_train
778ea123,Unit Conversion,grpo_train
779d2da7,Numeral System,grpo_train
779e363e,Gravity,grpo_train
781a58e5,Unit Conversion,grpo_train
7877dd7f,Bit Manipulation,grpo_train
78dc9bcb,Text Cipher,grpo_train
78f78c8e,Numeral System,grpo_train
79655cea,Unit Conversion,grpo_train
797ae611,Numeral System,grpo_train
799130f6,Unit Conversion,grpo_train
7999909b,Text Cipher,grpo_train
79c81d5e,Transformation Rules,grpo_train
79eace73,Numeral System,grpo_train
7a17137f,Transformation Rules,grpo_train
7a5cfe3e,Transformation Rules,grpo_train
7a73d9ab,Text Cipher,grpo_train
7abab429,Bit Manipulation,grpo_train
7ac08cbd,Text Cipher,grpo_train
7b252a2d,Unit Conversion,grpo_train
7b6f55dc,Bit Manipulation,grpo_train
7b8e4432,Text Cipher,grpo_train
7ba328ff,Text Cipher,grpo_train
7bc77ef3,Gravity,grpo_train
7bca3456,Text Cipher,grpo_train
7bd5f8b9,Transformation Rules,grpo_train
7c0a61a9,Gravity,grpo_train
7c0e238e,Transformation Rules,grpo_train
7cea9097,Numeral System,grpo_train
7d080867,Text Cipher,grpo_train
7d285dce,Text Cipher,grpo_train
7d2e2224,Text Cipher,grpo_train
7d631197,Text Cipher,grpo_train
7d6e91fd,Text Cipher,grpo_train
7d9ff0d2,Transformation Rules,grpo_train
7dc2bd2d,Gravity,grpo_train
7dda37fc,Unit Conversion,grpo_train
7df5f409,Text Cipher,grpo_train
7e184ef2,Numeral System,grpo_train
7e2987db,Unit Conversion,grpo_train
7eaa679e,Bit Manipulation,grpo_train
7eb3d8cc,Unit Conversion,grpo_train
7ee39525,Gravity,grpo_train
7f4fc924,Transformation Rules,grpo_train
7f8f89aa,Text Cipher,grpo_train
7fac6de1,Text Cipher,grpo_train
80baa02a,Text Cipher,grpo_train
80d44fe3,Transformation Rules,grpo_train
810a37bf,Text Cipher,grpo_train
811cf872,Numeral System,grpo_train
813f2402,Bit Manipulation,grpo_train
815507cd,Bit Manipulation,grpo_train
815f4dc5,Gravity,grpo_train
81a732c6,Numeral System,grpo_train
821e386f,Unit Conversion,grpo_train
823be38e,Bit Manipulation,grpo_train
825006dd,Numeral System,grpo_train
8266c488,Gravity,grpo_train
826a32cd,Bit Manipulation,grpo_train
8270d538,Unit Conversion,grpo_train
828cb639,Numeral System,grpo_train
82b16d02,Unit Conversion,grpo_train
82d14e7a,Unit Conversion,grpo_train
836b85e8,Bit Manipulation,grpo_train
8373daa8,Transformation Rules,grpo_train
837d7158,Bit Manipulation,grpo_train
8395d060,Transformation Rules,grpo_train
83bf3ad9,Unit Conversion,grpo_train
83c4301f,Text Cipher,grpo_train
83c4e6af,Numeral System,grpo_train
83cd9746,Unit Conversion,grpo_train
84396c85,Numeral System,grpo_train
846e47e4,Numeral System,grpo_train
8471932e,Gravity,grpo_train
84af5d7e,Transformation Rules,grpo_train
84b4b07b,Bit Manipulation,grpo_train
850dc715,Transformation Rules,grpo_train
851a22cb,Bit Manipulation,grpo_train
851c53be,Bit Manipulation,grpo_train
85562911,Numeral System,grpo_train
856a4fda,Text Cipher,grpo_train
8582e414,Gravity,grpo_train
85c6761c,Numeral System,grpo_train
85c8fc5e,Numeral System,grpo_train
85c993cb,Text Cipher,grpo_train
85e52efe,Gravity,grpo_train
861cb154,Transformation Rules,grpo_train
86539880,Numeral System,grpo_train
867b8d6c,Text Cipher,grpo_train
86d4db61,Numeral System,grpo_train
87450705,Unit Conversion,grpo_train
875ddb60,Transformation Rules,grpo_train
876806f0,Bit Manipulation,grpo_train
87bc4751,Gravity,grpo_train
87cc5c99,Gravity,grpo_train
884aee1f,Unit Conversion,grpo_train
884c4632,Gravity,grpo_train
88ca8c4a,Bit Manipulation,grpo_train
8930d8eb,Text Cipher,grpo_train
89372649,Gravity,grpo_train
898e4973,Numeral System,grpo_train
89b49cca,Numeral System,grpo_train
89eef865,Gravity,grpo_train
89ff5526,Bit Manipulation,grpo_train
8a382428,Bit Manipulation,grpo_train
8a5742e1,Bit Manipulation,grpo_train
8a6d10b1,Gravity,grpo_train
8ac26c2f,Numeral System,grpo_train
8af3e99e,Unit Conversion,grpo_train
8aff5fc4,Numeral System,grpo_train
8b434583,Bit Manipulation,grpo_train
8b929fd5,Gravity,grpo_train
8bbb6458,Gravity,grpo_train
8bca1334,Bit Manipulation,grpo_train
8bd4b4c8,Transformation Rules,grpo_train
8c352bcf,Numeral System,grpo_train
8c5f00f0,Numeral System,grpo_train
8d35261d,Bit Manipulation,grpo_train
8d4e70fe,Numeral System,grpo_train
8d562562,Text Cipher,grpo_train
8db478cb,Unit Conversion,grpo_train
8dcbf9d4,Bit Manipulation,grpo_train
8dea05d7,Transformation Rules,grpo_train
8df3daad,Transformation Rules,grpo_train
8e306bfc,Text Cipher,grpo_train
8e56a42e,Transformation Rules,grpo_train
8f07c5f9,Unit Conversion,grpo_train
8f0bc390,Gravity,grpo_train
8f3472fb,Gravity,grpo_train
8f53039d,Text Cipher,grpo_train
8f7b37be,Bit Manipulation,grpo_train
8fea2d50,Gravity,grpo_train
902410ec,Text Cipher,grpo_train
902da958,Transformation Rules,grpo_train
90afd579,Gravity,grpo_train
90e77897,Unit Conversion,grpo_train
9108ad00,Text Cipher,grpo_train
9125cb6d,Unit Conversion,grpo_train
913fdf86,Transformation Rules,grpo_train
91495230,Gravity,grpo_train
91598ca4,Unit Conversion,grpo_train
91697374,Numeral System,grpo_train
919105c2,Gravity,grpo_train
91b42a45,Transformation Rules,grpo_train
92087c7c,Text Cipher,grpo_train
921da788,Transformation Rules,grpo_train
92402574,Text Cipher,grpo_train
924ffdf9,Gravity,grpo_train
92528df4,Gravity,grpo_train
925fe861,Numeral System,grpo_train
929bbda5,Bit Manipulation,grpo_train
9328d73e,Gravity,grpo_train
938b81c2,Bit Manipulation,grpo_train
93955d17,Bit Manipulation,grpo_train
939e0622,Gravity,grpo_train
93bff42f,Unit Conversion,grpo_train
93ca9241,Numeral System,grpo_train
93f6583a,Numeral System,grpo_train
94019d17,Gravity,grpo_train
947a029b,Bit Manipulation,grpo_train
949f0dac,Unit Conversion,grpo_train
94af21e4,Numeral System,grpo_train
94c06b54,Text Cipher,grpo_train
953f3a9d,Text Cipher,grpo_train
954c46bc,Gravity,grpo_train
95771a39,Bit Manipulation,grpo_train
958722ae,Text Cipher,grpo_train
95e8326c,Unit Conversion,grpo_train
95e9f927,Text Cipher,grpo_train
9634f949,Transformation Rules,grpo_train
964c8468,Gravity,grpo_train
96786ac2,Numeral System,grpo_train
969a6b00,Transformation Rules,grpo_train
9734f792,Numeral System,grpo_train
976a8bac,Numeral System,grpo_train
97ae2c81,Text Cipher,grpo_train
97d0bad8,Gravity,grpo_train
97d6db7a,Transformation Rules,grpo_train
97dee6aa,Transformation Rules,grpo_train
97f2b7ae,Numeral System,grpo_train
9800b586,Gravity,grpo_train
981182f4,Text Cipher,grpo_train
98724121,Text Cipher,grpo_train
988576c0,Text Cipher,grpo_train
989770ae,Numeral System,grpo_train
98c4eb34,Bit Manipulation,grpo_train
98ef38f0,Text Cipher,grpo_train
98f24e20,Unit Conversion,grpo_train
99561676,Unit Conversion,grpo_train
99e2cf41,Transformation Rules,grpo_train
99e9a1d9,Gravity,grpo_train
99ff46bb,Bit Manipulation,grpo_train
9a00ad08,Unit Conversion,grpo_train
9a9e6b06,Numeral System,grpo_train
9a9f5fef,Text Cipher,grpo_train
9aa48392,Transformation Rules,grpo_train
9adfc48b,Text Cipher,grpo_train
9b2b3698,Bit Manipulation,grpo_train
9bd747ec,Gravity,grpo_train
9c40ae95,Unit Conversion,grpo_train
9c65e305,Unit Conversion,grpo_train
9cb03277,Transformation Rules,grpo_train
9ccbf65c,Gravity,grpo_train
9cfc388d,Bit Manipulation,grpo_train
9d4039b6,Text Cipher,grpo_train
9d7af57b,Transformation Rules,grpo_train
9db72c8e,Numeral System,grpo_train
9dd8adaa,Transformation Rules,grpo_train
9e23b745,Unit Conversion,grpo_train
9e61762f,Bit Manipulation,grpo_train
9f1d8753,Numeral System,grpo_train
9f1ff166,Transformation Rules,grpo_train
9f2fae58,Transformation Rules,grpo_train
9f380129,Gravity,grpo_train
9f657a70,Numeral System,grpo_train
9f7fc002,Text Cipher,grpo_train
9ff6e9d2,Transformation Rules,grpo_train
a00179d7,Unit Conversion,grpo_train
a00b9455,Unit Conversion,grpo_train
a027a729,Unit Conversion,grpo_train
a07c827c,Text Cipher,grpo_train
a0956ae4,Text Cipher,grpo_train
a0baa626,Gravity,grpo_train
a0db1e75,Transformation Rules,grpo_train
a0f33afd,Gravity,grpo_train
a1048986,Gravity,grpo_train
a12ad9cc,Numeral System,grpo_train
a19734b3,Bit Manipulation,grpo_train
a1a65071,Unit Conversion,grpo_train
a1b268b4,Gravity,grpo_train
a1c20432,Bit Manipulation,grpo_train
a223a64c,Text Cipher,grpo_train
a2252b88,Transformation Rules,grpo_train
a25f86f4,Numeral System,grpo_train
a266aeb5,Transformation Rules,grpo_train
a26c8eb7,Gravity,grpo_train
a28a4dff,Text Cipher,grpo_train
a2c48401,Gravity,grpo_train
a34bd133,Gravity,grpo_train
a361a1b7,Transformation Rules,grpo_train
a3d352c7,Unit Conversion,grpo_train
a40497f9,Transformation Rules,grpo_train
a4749b0d,Unit Conversion,grpo_train
a4ee9fa6,Transformation Rules,grpo_train
a4f27604,Numeral System,grpo_train
a52aabb6,Transformation Rules,grpo_train
a5eb0bcb,Numeral System,grpo_train
a63cd4aa,Gravity,grpo_train
a68a66ee,Numeral System,grpo_train
a6d00147,Bit Manipulation,grpo_train
a754db4a,Numeral System,grpo_train
a75bab13,Text Cipher,grpo_train
a7b82c09,Gravity,grpo_train
a7bedcb2,Gravity,grpo_train
a7ea7c33,Unit Conversion,grpo_train
a7f5d296,Numeral System,grpo_train
a805a46e,Unit Conversion,grpo_train
a84ac590,Bit Manipulation,grpo_train
a86cb46c,Gravity,grpo_train
a87bbb0b,Unit Conversion,grpo_train
a87fdd3a,Bit Manipulation,grpo_train
a88fbc44,Numeral System,grpo_train
a898cbc4,Bit Manipulation,grpo_train
a8ce8537,Gravity,grpo_train
a8e033fe,Transformation Rules,grpo_train
a8fe78df,Text Cipher,grpo_train
a926d5d0,Transformation Rules,grpo_train
a928ad6e,Transformation Rules,grpo_train
a945525d,Numeral System,grpo_train
a95e05ce,Bit Manipulation,grpo_train
a9659516,Unit Conversion,grpo_train
a970e9b3,Text Cipher,grpo_train
a989f88c,Numeral System,grpo_train
a98d4d53,Transformation Rules,grpo_train
a9cc9eee,Numeral System,grpo_train
a9ded497,Numeral System,grpo_train
aa248cfd,Numeral System,grpo_train
aa37b5db,Gravity,grpo_train
aa3ae31f,Bit Manipulation,grpo_train
aa4339c1,Gravity,grpo_train
aa48cec8,Gravity,grpo_train
aa4cee8e,Text Cipher,grpo_train
aa4f5f83,Text Cipher,grpo_train
aa8c76a1,Transformation Rules,grpo_train
aacd7119,Gravity,grpo_train
aad305c6,Unit Conversion,grpo_train
ab9e5b48,Gravity,grpo_train
abeb338a,Numeral System,grpo_train
abed1c35,Numeral System,grpo_train
ac34d783,Text Cipher,grpo_train
ac3836f7,Text Cipher,grpo_train
acb5e028,Text Cipher,grpo_train
acc0955e,Text Cipher,grpo_train
acf8c11f,Transformation Rules,grpo_train
ad1ade98,Bit Manipulation,grpo_train
ad4b03c0,Text Cipher,grpo_train
ad6ff612,Numeral System,grpo_train
adad547a,Transformation Rules,grpo_train
adb23476,Unit Conversion,grpo_train
adde4edb,Text Cipher,grpo_train
ae092f8d,Unit Conversion,grpo_train
ae5e411e,Unit Conversion,grpo_train
ae5e65cf,Gravity,grpo_train
ae61350b,Numeral System,grpo_train
ae6be599,Transformation Rules,grpo_train
aebdf2ae,Unit Conversion,grpo_train
af12442b,Unit Conversion,grpo_train
af447d2a,Unit Conversion,grpo_train
afb53516,Transformation Rules,grpo_train
afca7259,Transformation Rules,grpo_train
afdd0e06,Numeral System,grpo_train
b003a657,Numeral System,grpo_train
b0101680,Unit Conversion,grpo_train
b0228713,Text Cipher,grpo_train
b06625c4,Transformation Rules,grpo_train
b06650c1,Bit Manipulation,grpo_train
b08e4730,Gravity,grpo_train
b0e8cd3e,Unit Conversion,grpo_train
b15368e8,Transformation Rules,grpo_train
b163a1ab,Text Cipher,grpo_train
b1ec7742,Unit Conversion,grpo_train
b205f2d5,Text Cipher,grpo_train
b250470b,Numeral System,grpo_train
b2576afa,Numeral System,grpo_train
b265a4af,Bit Manipulation,grpo_train
b26d8818,Transformation Rules,grpo_train
b2880cc3,Text Cipher,grpo_train
b2b2ba94,Gravity,grpo_train
b30f8610,Bit Manipulation,grpo_train
b360e5fe,Unit Conversion,grpo_train
b36aa89c,Unit Conversion,grpo_train
b3a9b053,Bit Manipulation,grpo_train
b3af6a44,Text Cipher,grpo_train
b3c0b44e,Unit Conversion,grpo_train
b3e6f386,Gravity,grpo_train
b41b9628,Bit Manipulation,grpo_train
b4865c39,Text Cipher,grpo_train
b487923a,Bit Manipulation,grpo_train
b4abe02a,Numeral System,grpo_train
b4b73143,Transformation Rules,grpo_train
b551589d,Unit Conversion,grpo_train
b5aef408,Unit Conversion,grpo_train
b60cd610,Gravity,grpo_train
b61afd75,Bit Manipulation,grpo_train
b631f2b8,Bit Manipulation,grpo_train
b64d3d0f,Unit Conversion,grpo_train
b65a341a,Text Cipher,grpo_train
b67194af,Bit Manipulation,grpo_train
b6a96559,Text Cipher,grpo_train
b72f6f48,Bit Manipulation,grpo_train
b7343939,Text Cipher,grpo_train
b74710de,Text Cipher,grpo_train
b76fd053,Bit Manipulation,grpo_train
b7fd51b5,Text Cipher,grpo_train
b80d1a4d,Gravity,grpo_train
b87f3bd9,Text Cipher,grpo_train
b8955624,Transformation Rules,grpo_train
b8e0c853,Bit Manipulation,grpo_train
b8e4d24d,Gravity,grpo_train
b8e5057a,Bit Manipulation,grpo_train
b9034c71,Unit Conversion,grpo_train
b9e7c7c4,Bit Manipulation,grpo_train
b9f40d9a,Unit Conversion,grpo_train
b9fb3018,Gravity,grpo_train
ba14f4a1,Text Cipher,grpo_train
ba409835,Bit Manipulation,grpo_train
ba573ba5,Numeral System,grpo_train
baab28bb,Transformation Rules,grpo_train
baebfd26,Transformation Rules,grpo_train
bb056bc9,Bit Manipulation,grpo_train
bb429016,Bit Manipulation,grpo_train
bb486d21,Gravity,grpo_train
bb8a739b,Gravity,grpo_train
bb8f5a6a,Gravity,grpo_train
bba15400,Numeral System,grpo_train
bc42fddf,Text Cipher,grpo_train
bc60a72a,Unit Conversion,grpo_train
bd01bfeb,Transformation Rules,grpo_train
bd049614,Bit Manipulation,grpo_train
bd1200b2,Gravity,grpo_train
bd19f9b6,Numeral System,grpo_train
bd45373b,Unit Conversion,grpo_train
bd4c584a,Transformation Rules,grpo_train
bd53ea3a,Bit Manipulation,grpo_train
bd76e1f9,Gravity,grpo_train
bda90b57,Bit Manipulation,grpo_train
bdbc5f60,Gravity,grpo_train
bddbab0c,Text Cipher,grpo_train
be877da5,Transformation Rules,grpo_train
be9b0c9b,Bit Manipulation,grpo_train
bf6249ea,Gravity,grpo_train
bfd2dc4c,Gravity,grpo_train
bfd485cf,Unit Conversion,grpo_train
c04634c0,Gravity,grpo_train
c04961fc,Unit Conversion,grpo_train
c0d1c45e,Text Cipher,grpo_train
c0d3279f,Numeral System,grpo_train
c124f209,Gravity,grpo_train
c170f7d4,Transformation Rules,grpo_train
c1ed95d1,Unit Conversion,grpo_train
c22ba76c,Gravity,grpo_train
c285d9ba,Bit Manipulation,grpo_train
c2985c8e,Bit Manipulation,grpo_train
c2b593de,Numeral System,grpo_train
c36667cc,Text Cipher,grpo_train
c37a2a23,Transformation Rules,grpo_train
c398a90e,Unit Conversion,grpo_train
c3c025aa,Text Cipher,grpo_train
c3edc57d,Text Cipher,grpo_train
c3fb6417,Gravity,grpo_train
c43b5a13,Transformation Rules,grpo_train
c4a6d52b,Bit Manipulation,grpo_train
c4ae8bd9,Gravity,grpo_train
c4b15c03,Text Cipher,grpo_train
c50cd56e,Gravity,grpo_train
c539bcca,Numeral System,grpo_train
c552685b,Gravity,grpo_train
c553fca8,Unit Conversion,grpo_train
c55729f0,Numeral System,grpo_train
c561264c,Transformation Rules,grpo_train
c58451f9,Bit Manipulation,grpo_train
c5955a0a,Transformation Rules,grpo_train
c5bd62f6,Numeral System,grpo_train
c628614c,Numeral System,grpo_train
c6357a21,Text Cipher,grpo_train
c65654a5,Bit Manipulation,grpo_train
c65911c6,Numeral System,grpo_train
c6762dfb,Text Cipher,grpo_train
c6a5f3f8,Gravity,grpo_train
c6ccffe6,Numeral System,grpo_train
c6d3c9a4,Gravity,grpo_train
c71f26d6,Bit Manipulation,grpo_train
c7a95fda,Gravity,grpo_train
c7be75f8,Bit Manipulation,grpo_train
c7dd7d75,Unit Conversion,grpo_train
c7e6e08f,Bit Manipulation,grpo_train
c8199213,Unit Conversion,grpo_train
c86663f4,Text Cipher,grpo_train
c88eb75e,Numeral System,grpo_train
c8c3c654,Gravity,grpo_train
c8c3eb99,Gravity,grpo_train
c8c65001,Bit Manipulation,grpo_train
c8f3be11,Unit Conversion,grpo_train
c90fa3a6,Bit Manipulation,grpo_train
c910716e,Numeral System,grpo_train
c9168be9,Text Cipher,grpo_train
c96016ff,Unit Conversion,grpo_train
c9e7110a,Unit Conversion,grpo_train
ca109b5e,Transformation Rules,grpo_train
ca1637ed,Unit Conversion,grpo_train
ca79b453,Unit Conversion,grpo_train
ca85809b,Transformation Rules,grpo_train
cb2035e1,Text Cipher,grpo_train
cb3317fe,Bit Manipulation,grpo_train
cb7475e5,Unit Conversion,grpo_train
cb811c6b,Text Cipher,grpo_train
cbf00fd5,Unit Conversion,grpo_train
cc266e04,Numeral System,grpo_train
cc3214e2,Text Cipher,grpo_train
cc4a4b69,Gravity,grpo_train
cd1280b0,Unit Conversion,grpo_train
cd149ff8,Transformation Rules,grpo_train
cd37d0d3,Bit Manipulation,grpo_train
cda551e4,Numeral System,grpo_train
cde140d3,Unit Conversion,grpo_train
ce1e1f23,Gravity,grpo_train
ce9e73a0,Unit Conversion,grpo_train
cea926f8,Text Cipher,grpo_train
cf29b8dc,Unit Conversion,grpo_train
cf7a503e,Gravity,grpo_train
cf8f0b16,Numeral System,grpo_train
cfe3c50f,Numeral System,grpo_train
cfebd5f8,Gravity,grpo_train
d030b265,Bit Manipulation,grpo_train
d09b7685,Unit Conversion,grpo_train
d10d6a1f,Numeral System,grpo_train
d1141de1,Numeral System,grpo_train
d15c3b07,Numeral System,grpo_train
d162c3d8,Gravity,grpo_train
d17632d2,Transformation Rules,grpo_train
d1c6beb0,Transformation Rules,grpo_train
d1ecdd11,Bit Manipulation,grpo_train
d1f80c94,Numeral System,grpo_train
d1ff4b0b,Gravity,grpo_train
d20e7c41,Gravity,grpo_train
d22f2d08,Transformation Rules,grpo_train
d304eec8,Gravity,grpo_train
d3c1d2fb,Transformation Rules,grpo_train
d3c6596e,Bit Manipulation,grpo_train
d3d630b9,Bit Manipulation,grpo_train
d3d82844,Unit Conversion,grpo_train
d40112ae,Text Cipher,grpo_train
d40b3aa3,Bit Manipulation,grpo_train
d414f1df,Text Cipher,grpo_train
d4612468,Bit Manipulation,grpo_train
d480fabc,Numeral System,grpo_train
d490911e,Transformation Rules,grpo_train
d4bea0cd,Unit Conversion,grpo_train
d4d4a2c2,Gravity,grpo_train
d4d7bca5,Unit Conversion,grpo_train
d4e29ed7,Bit Manipulation,grpo_train
d52d0c62,Unit Conversion,grpo_train
d546fd90,Transformation Rules,grpo_train
d5a28743,Bit Manipulation,grpo_train
d6280b68,Gravity,grpo_train
d695e2b2,Unit Conversion,grpo_train
d696e9f4,Unit Conversion,grpo_train
d697ceed,Text Cipher,grpo_train
d6baf5e6,Transformation Rules,grpo_train
d6be4b0e,Gravity,grpo_train
d6ceda8e,Bit Manipulation,grpo_train
d719f427,Gravity,grpo_train
d71bb1fc,Gravity,grpo_train
d72ca3bf,Bit Manipulation,grpo_train
d7682996,Transformation Rules,grpo_train
d7724bc2,Gravity,grpo_train
d7995be0,Text Cipher,grpo_train
d79d0cfd,Numeral System,grpo_train
d7b97d83,Numeral System,grpo_train
d7ba9244,Numeral System,grpo_train
d7c58753,Text Cipher,grpo_train
d7d182c5,Text Cipher,grpo_train
d8457e76,Bit Manipulation,grpo_train
d8735cc4,Transformation Rules,grpo_train
d87a13ce,Gravity,grpo_train
d8d91d01,Text Cipher,grpo_train
